z_phot,log_Mstar,dust
5.4356,8.51165,0.0
7.3605,7.73837,0.0
4.6686,8.22131,0.1
8.0123,8.82387,0.0
4.8829,9.08343,0.0
4.6694,8.73639,0.1
4.6167,8.58731,0.1
7.3408,8.47203,0.0
4.0489,9.61319,0.1
4.3412,8.10528,0.1
4.0465,8.77177,0.1
7.6822,10.20002,0.4
4.6057,9.33255,0.1
4.1922,10.42595,0.8
4.1248,8.66425,0.1
4.1771,8.46775,0.2
4.6771,8.45004,0.2
8.9385,11.41383,1.2
4.6109,8.22042,0.3
5.5769,8.84895,0.1
6.0303,8.81836,0.0
4.4467,7.88918,0.1
4.8569,8.98647,0.0
6.041,9.0463,0.1
4.831,8.75388,0.1
4.2803,8.77082,0.2
5.825,9.61088,0.0
4.1081,8.95116,0.3
6.1161,8.72366,0.1
6.0557,8.78227,0.1
4.6037,8.15096,0.2
4.0785,9.17622,0.0
9.1078,8.18866,0.0
6.0105,9.27245,0.1
4.7611,8.3026,0.1
6.1709,8.42668,0.1
4.6428,8.70308,0.2
4.7789,7.98606,0.0
9.2486,7.9859,0.0
7.4258,8.7625,0.0
4.1385,9.16794,0.1
6.1215,9.23671,0.1
4.9569,11.11312,1.0
4.0454,8.75167,0.1
5.9601,8.61477,0.0
4.2239,8.18735,0.1
4.8907,9.55366,0.0
4.1985,8.38256,0.1
4.5728,8.38208,0.1
4.5598,8.63395,0.0
4.4036,8.93669,0.1
6.2805,8.7575,0.0
4.6314,8.24784,0.2
5.2648,8.41298,0.1
4.2906,8.5621,0.0
6.1458,8.70995,0.1
4.6158,8.99939,0.1
7.7853,8.71527,0.0
7.1384,9.24048,0.0
4.1717,8.96552,0.0
6.7374,7.96054,0.0
4.6198,8.09401,0.0
4.1436,8.96613,0.1
4.1874,8.35458,0.1
7.2583,8.95557,0.1
7.587,8.64416,0.0
10.0566,8.07882,0.0
4.6884,8.75618,0.1
4.3756,8.35299,0.1
4.3452,8.10032,0.1
4.3529,8.62312,0.1
4.8904,8.25025,0.0
5.171,8.93586,0.1
4.6452,8.0624,0.0
4.3753,9.68847,0.2
4.7923,8.76173,0.0
5.7911,8.81357,0.1
4.7727,8.52487,0.1
4.3281,7.95773,0.1
4.4645,8.53254,0.0
7.8011,9.32923,0.1
4.4174,8.29075,0.0
4.2479,8.55362,0.0
4.4673,8.99906,0.0
7.9641,9.24483,0.2
4.3142,8.95206,0.2
4.2272,8.79441,0.1
4.2564,8.70069,0.1
4.1516,9.36511,0.1
7.5236,8.68482,0.0
4.0033,8.9392,0.2
4.4546,9.72039,0.2
4.534,7.95637,0.0
4.7523,8.18166,0.1
4.1877,9.55425,0.1
4.5745,7.88863,0.0
6.108,7.78421,0.0
4.7671,8.62928,0.0
4.4014,8.1634,0.1
4.2251,8.47436,0.2
4.1858,8.37086,0.1
4.4289,7.82439,0.1
4.5534,8.7348,0.1
4.4493,9.04067,0.1
4.0614,9.02661,0.1
4.6557,8.09341,0.2
4.5093,8.22979,0.1
5.8843,9.94852,0.2
4.7021,8.63295,0.1
4.836,9.2341,0.1
4.161,9.28564,0.2
4.034,8.38418,0.0
4.9627,8.20515,0.0
4.0468,8.57994,0.1
4.7636,8.60047,0.1
4.564,8.54144,0.1
7.6319,9.06939,0.1
4.4021,8.62385,0.0
4.5722,8.00649,0.0
8.22,7.54564,0.3
4.1666,8.73372,0.1
6.8239,8.50555,0.0
4.174,8.52216,0.1
4.2013,8.60856,0.0
4.5847,6.05839,-999.0
4.2785,8.38591,0.0
4.5713,8.13354,0.1
7.7826,9.76818,0.4
4.1809,8.30206,0.2
4.4146,8.23595,0.1
9.2236,8.65924,0.1
4.4599,8.30841,0.2
4.5735,8.16579,0.1
4.2553,9.06867,0.0
4.7429,8.86078,0.1
4.5302,8.45404,0.1
4.1092,9.21222,0.1
4.0174,11.04061,0.6
4.1811,7.5436,0.2
4.4506,8.81975,0.1
4.6169,9.02492,0.1
4.6265,8.22641,0.0
4.8904,8.59244,0.1
4.1039,8.03451,0.0
4.0927,8.9228,0.1
5.6938,8.83353,0.0
4.3742,8.16121,0.0
4.628,8.62564,0.2
6.8486,8.63102,0.1
7.5103,8.53436,0.0
5.0565,8.18406,0.1
5.2137,9.55592,0.2
4.3189,8.35035,0.1
4.7592,8.55,0.1
4.4603,9.54373,0.1
4.3206,8.21779,0.1
4.279,9.21979,0.1
4.6609,8.29689,0.2
4.6211,8.14522,0.2
4.042,8.09918,0.0
4.3902,8.1329,0.0
4.6293,8.66087,0.0
4.4452,8.02316,0.0
4.6539,7.8273,0.1
5.4918,8.47459,0.0
4.9903,10.24699,0.2
4.9572,9.59935,0.1
5.1715,8.90175,0.1
4.1806,8.09564,0.1
4.2181,10.02051,0.2
4.7711,8.4223,0.0
7.5972,9.53753,0.2
4.8202,8.17126,0.1
4.5917,8.00718,0.1
4.369,7.96806,0.1
4.405,8.14657,0.0
4.4169,9.03347,0.1
7.0725,8.39598,0.0
4.2962,8.9361,0.1
4.9384,8.83937,0.0
4.362,8.26628,0.1
4.4329,8.65868,0.1
4.5995,7.57864,0.1
4.5546,8.25045,0.1
4.1898,8.52866,0.0
4.8128,10.36706,0.6
6.1512,9.70433,0.1
4.7859,8.87487,0.1
4.7681,9.05024,0.1
4.4636,8.32812,0.1
4.495,8.78802,0.1
4.5432,8.24751,0.1
4.6252,9.50537,0.1
4.4985,8.53872,0.1
5.3688,8.4991,0.1
6.1208,8.5276,0.1
4.5847,8.33293,0.1
4.598,8.09907,0.1
7.0223,8.12746,0.0
4.5624,8.17718,0.0
5.1245,9.24886,0.1
7.3539,8.53157,0.0
5.2099,8.38629,0.1
4.6963,8.66241,0.2
4.3023,7.97782,0.0
5.2136,8.49231,0.0
4.6753,8.89555,0.3
4.5086,8.52554,0.1
4.0684,9.06444,0.1
4.645,8.32291,0.0
6.0226,9.52112,0.1
4.983,8.46686,0.1
4.6358,8.53908,0.0
4.0064,8.20987,0.1
7.5692,9.0524,0.1
4.0179,8.29111,0.1
5.9433,8.16601,0.0
11.8724,10.29378,0.1
6.1452,8.31539,0.1
4.1478,8.44334,0.1
4.4448,8.41364,0.1
4.0672,8.37316,0.1
4.3387,9.07457,0.3
4.2416,8.72488,0.0
4.6064,9.42091,0.1
5.8459,8.90436,0.2
5.2888,8.80066,0.0
4.4138,8.93261,0.2
4.6517,7.96104,0.1
4.6583,7.91833,0.0
5.8451,10.20804,0.3
7.1336,8.83581,0.2
4.1809,9.56815,0.2
4.5953,7.96329,0.1
4.2456,8.02862,0.0
4.369,8.11065,0.1
4.2955,8.21092,0.1
7.2133,9.38608,0.0
6.4315,8.54983,0.0
4.1224,7.85607,0.0
4.8738,7.92685,0.0
8.3324,9.81023,0.4
4.6176,8.19111,0.1
4.0908,8.51409,0.1
4.4506,10.54225,0.5
6.0911,8.36918,0.0
4.8762,8.22714,0.0
4.5445,8.02377,0.1
4.2308,9.77897,0.2
4.4969,9.16198,0.1
4.5394,8.42448,0.1
6.3124,8.71274,0.0
4.253,8.60514,0.0
7.1843,8.51971,0.1
10.0428,7.83092,0.0
10.0016,7.9433,0.0
4.6456,7.89024,0.1
4.5303,8.59342,0.1
4.0392,8.33129,0.1
4.0425,8.77567,0.1
4.5211,7.88716,0.1
4.6927,8.21316,0.2
4.148,8.41962,0.1
5.7157,9.07889,0.0
4.5503,8.09512,0.2
4.6043,8.23151,0.1
4.36,8.55195,0.1
4.6003,9.00452,0.1
4.3873,8.47154,0.1
4.6864,8.63749,0.1
4.8798,10.04431,0.3
4.2584,8.47677,0.2
4.3746,7.94733,0.0
7.602,8.91705,0.1
4.9413,8.67922,0.1
4.272,7.64415,0.0
5.9842,9.14345,0.0
5.9004,8.87934,0.0
4.4806,6.92385,-999.0
7.5829,8.09683,0.0
4.1183,7.84549,0.1
4.5949,7.78351,0.1
4.5766,8.34786,0.1
6.5574,8.2625,0.0
5.9513,9.32481,0.1
4.7946,8.11914,0.0
4.0591,8.38462,0.1
4.6209,8.03898,0.0
8.8522,8.96794,0.0
4.4237,7.35017,-999.0
4.2442,8.04349,0.0
6.2279,9.22597,0.2
8.1544,8.65406,0.0
4.6498,8.2384,0.1
4.37,8.15657,0.0
4.5219,8.04992,0.0
5.5121,9.32177,0.0
4.8163,9.40823,0.1
4.4837,8.41421,0.2
4.0622,8.92707,0.2
4.6932,7.88405,0.1
4.7352,8.33448,0.1
4.1937,10.69958,1.0
5.11,7.93179,0.0
4.1367,8.35753,0.1
4.6157,8.59942,0.1
10.1277,8.86447,0.0
5.8039,8.0976,0.1
7.4773,9.79975,0.3
6.7169,8.86532,0.1
4.2351,8.76524,0.0
4.6383,8.05315,0.1
6.5257,8.5383,0.1
4.2733,8.45065,0.1
6.0461,8.75998,0.0
4.5888,8.34558,0.1
4.3109,8.34597,0.1
4.1218,9.35525,0.2
5.5482,8.64222,0.2
5.7972,9.56588,0.2
5.4618,9.05001,0.3
5.188,8.50449,0.0
4.8843,9.0979,0.1
4.7804,8.52175,0.1
7.0027,8.41134,0.0
5.149,8.91134,0.1
5.0645,9.20908,0.2
4.9399,7.61851,-999.0
5.6182,8.86051,0.1
4.0609,9.12295,0.1
5.1315,8.68174,0.2
4.6309,7.8903,0.1
4.0931,8.20124,0.0
4.5202,7.9893,0.1
4.2578,9.09762,0.0
4.5577,8.39801,0.1
4.317,8.8368,0.1
7.7047,9.28639,0.2
4.6385,7.78158,0.0
4.8329,8.94391,0.2
4.1651,8.0187,0.0
10.0402,8.12894,0.0
6.3221,8.37669,0.0
5.0984,9.2029,0.1
4.4836,8.4578,0.1
4.8827,9.08411,0.2
4.5344,7.83642,0.1
4.7213,8.33379,0.1
4.6746,7.94535,0.1
4.872,9.01744,0.2
5.9873,8.69724,0.0
6.9333,9.09128,0.1
7.9376,10.31506,0.4
7.3753,7.65695,0.0
5.4759,8.42192,0.1
4.4699,8.71939,0.1
4.5901,8.00328,0.1
6.2485,8.45036,0.0
4.3325,7.98922,0.0
4.2566,8.5159,0.0
4.5871,7.84411,0.1
5.8272,8.24705,0.0
4.1398,8.17459,0.1
7.0765,8.80802,0.1
4.7759,8.95433,0.1
4.1976,9.17466,0.2
4.7543,10.01412,0.1
4.9821,8.79315,0.0
4.5736,8.25141,0.0
7.4379,7.8661,0.0
4.1615,8.28054,0.0
10.0924,9.96149,0.1
5.8303,9.66674,0.1
4.1105,9.14282,0.5
4.6764,8.14904,0.1
4.8237,8.90001,0.2
6.5679,8.56621,0.0
4.2592,7.87488,0.0
4.354,8.37165,0.0
6.7745,8.6212,0.1
4.6377,8.19721,0.1
4.8516,8.93805,0.2
6.6523,9.55584,0.1
4.8702,9.06275,0.2
5.6222,8.5155,0.0
5.5555,9.38064,0.1
4.4758,8.92632,0.3
4.1611,9.00698,0.1
4.5955,8.38213,0.1
4.7058,8.79434,0.2
4.846,7.90535,0.0
7.8836,9.60561,0.1
6.0326,8.9186,0.1
4.1218,7.01352,0.0
7.6825,9.56189,0.0
4.1233,8.17264,0.1
4.0085,9.37954,0.1
4.7958,9.06255,0.1
5.5031,8.95934,0.1
9.3977,7.76728,0.0
7.6453,9.52976,0.1
4.1302,8.5312,0.1
4.3877,8.90182,0.4
6.9516,9.27707,0.0
4.3013,9.05247,0.2
7.5068,8.25269,0.0
5.8872,8.53834,0.0
5.9728,9.61849,0.3
5.4906,9.10892,0.1
7.7621,9.00141,0.0
4.432,6.38452,-999.0
9.5563,8.82848,0.0
4.8275,8.70671,0.0
4.7314,8.55087,0.1
4.3203,8.9002,0.0
5.6441,9.66946,0.2
6.7342,7.77154,0.0
4.3974,9.13748,0.1
4.0019,8.78698,0.1
4.6818,8.15005,0.2
4.2944,8.49844,0.1
6.6878,8.03817,0.0
4.5433,8.96245,0.1
4.2583,8.13191,0.1
7.3589,8.08618,0.0
5.267,10.14556,0.3
4.2982,8.64774,0.1
4.0785,9.11475,0.1
6.2047,9.21161,0.2
4.4478,9.2402,0.0
4.1896,7.94815,0.0
4.6613,8.16138,0.1
4.1588,8.00213,0.0
7.8545,8.43358,0.0
6.1821,9.07234,0.0
4.028,8.99192,0.1
4.7571,8.95592,0.1
7.188,8.71692,0.1
4.62,9.89632,0.1
4.0335,8.94582,0.1
10.0386,8.08213,0.0
4.0542,9.07362,0.1
6.0381,9.5335,0.0
5.0218,8.24381,0.0
4.9316,8.73785,0.1
4.5914,9.26321,0.1
4.7609,8.17708,0.0
5.6147,8.82874,0.2
7.6012,8.69559,0.1
7.5917,8.36937,0.0
6.5086,8.70729,0.0
4.4687,8.8568,0.0
7.3639,7.77384,0.0
6.6381,9.12015,0.0
6.4581,8.1894,0.0
4.2656,9.84647,0.0
5.5093,8.48763,0.1
4.6019,8.53588,0.1
5.2359,8.34619,0.0
6.5313,9.49514,0.1
4.6488,8.6211,0.1
4.7548,9.16676,0.1
4.812,8.87093,0.2
5.949,9.0909,0.0
4.5625,8.34525,0.2
5.8609,9.75822,0.2
6.4128,7.83671,1.2
4.4958,8.45018,0.1
7.6221,9.55854,0.1
5.8002,9.2557,0.1
4.4186,8.21422,0.1
6.5626,8.53299,0.0
4.2321,8.08467,0.0
4.6542,8.19471,0.3
4.0348,8.00411,0.0
4.673,8.68872,0.1
4.9118,8.28586,0.0
4.3041,8.87606,0.1
4.47,8.56609,0.1
4.9331,8.94182,0.1
5.5443,9.20464,0.1
4.6005,8.39327,0.1
4.2788,7.63427,0.0
7.6971,8.87516,0.1
4.0457,9.48821,0.1
4.294,9.48751,0.1
4.368,8.0198,0.1
4.5367,8.30552,0.1
5.9154,8.71604,0.1
5.3748,9.37764,0.0
4.9756,7.87713,0.0
4.6888,8.2791,0.2
4.4701,8.95057,0.0
5.0407,9.03804,0.1
4.2341,8.27675,0.0
4.5391,9.09004,0.1
6.4961,9.07361,0.0
4.655,8.68733,0.2
7.1949,8.87092,0.0
4.7034,8.11259,0.1
4.2807,8.67061,0.0
4.0302,8.67075,0.1
4.3936,9.52635,0.1
5.0288,8.39484,0.0
7.9839,9.13786,0.1
5.4072,10.69578,0.8
4.391,8.40171,0.1
4.8211,8.80352,0.1
4.4162,8.49201,0.1
5.0382,8.73908,0.0
4.4925,8.63589,0.1
4.1279,8.58745,0.1
4.6524,9.72212,0.1
6.1336,8.69677,0.0
4.8505,9.02975,0.1
4.4224,7.99718,0.1
5.716,8.3488,0.0
7.0313,8.50603,0.1
4.0139,8.82832,0.1
4.1366,8.67947,0.1
4.2939,8.75512,0.1
4.5831,8.27977,0.1
7.1317,8.70907,0.1
4.5385,9.08458,0.1
8.336,10.30172,0.5
9.7723,8.37469,0.0
6.877,8.53217,0.1
5.3832,6.51954,0.5
7.2762,9.3075,0.0
4.6466,8.37236,0.1
6.3438,8.5801,0.1
6.7894,8.90503,0.0
4.2744,8.32228,0.1
4.2077,9.61871,0.2
6.2724,9.14611,0.0
5.8697,9.08766,0.1
6.4211,8.62608,0.0
4.9811,8.40412,0.0
6.0615,8.68945,0.1
4.0689,8.60441,0.1
5.9767,9.64008,0.1
4.251,9.16011,0.1
4.2889,8.49954,0.0
6.0897,8.70173,0.2
4.6156,8.82787,0.3
4.4604,8.82684,0.1
4.6693,8.1667,0.1
5.9298,8.97198,0.1
7.5997,8.41065,0.0
4.6189,7.93176,0.1
4.609,8.50684,0.1
4.1332,8.70168,0.1
5.6223,8.46149,0.1
4.6046,8.40535,0.0
5.0024,8.87868,0.2
5.4642,8.87025,0.2
4.0905,8.06256,0.1
6.6532,8.58123,0.0
7.2695,8.43525,0.1
7.204,8.9248,0.0
4.265,8.6147,0.2
4.1791,8.30786,0.4
4.6516,8.21735,0.1
4.4373,8.60196,0.0
6.1161,9.17201,0.1
4.3955,9.95487,0.2
7.9429,9.09114,0.2
5.5801,8.62043,0.1
4.638,7.82341,0.1
4.1844,9.04006,0.0
4.7645,9.25794,0.1
4.5486,8.65002,0.1
4.2357,9.29278,0.3
6.0737,9.32369,0.1
4.563,7.61857,0.1
4.0012,9.74557,0.2
4.6911,9.03699,0.1
6.1259,9.42868,0.0
6.0483,6.12815,0.7
4.6923,8.30274,0.1
5.1022,8.45224,0.0
4.7688,8.5721,0.1
6.2506,8.90084,0.1
7.3173,8.66894,0.0
4.1463,8.7,0.1
4.673,8.51935,0.1
4.6663,7.89594,0.1
5.7914,8.44077,0.0
5.3082,10.45232,1.0
6.0927,8.96414,0.0
4.9113,8.29545,0.1
4.6683,8.15273,0.1
4.7662,8.84725,0.1
4.9494,8.70243,0.1
4.3221,8.90324,0.1
7.5489,8.53719,0.0
5.1097,9.52888,0.1
4.7511,9.87025,0.3
7.0305,8.54382,0.1
4.6953,8.49933,0.1
4.6186,8.17003,0.1
4.41,8.48641,0.0
5.4728,9.0251,0.2
6.1852,9.57595,0.1
4.163,9.21811,0.1
4.3964,7.82104,0.0
4.0562,8.71149,0.0
4.3358,9.25486,0.0
4.6008,8.65929,0.1
4.6945,9.1674,0.1
6.4384,8.47172,0.0
5.6035,8.61799,0.1
7.9136,8.94191,0.0
6.8249,8.71962,0.1
4.0051,8.56614,0.2
5.9151,9.07001,0.2
4.625,9.10569,0.2
4.759,9.03179,0.1
4.6608,8.62673,0.1
4.6511,7.82706,0.1
4.1238,8.98878,0.2
4.5435,9.62702,0.3
4.0255,9.19984,0.4
4.5677,8.31405,0.0
6.8723,8.54741,0.0
4.5287,8.8095,0.0
4.6365,8.6597,0.1
4.6916,8.62821,0.1
9.2557,8.84311,0.0
4.4357,8.44258,0.1
5.3131,8.14602,0.1
4.7791,8.44836,0.1
5.9593,8.97723,0.0
4.5616,8.06984,0.1
4.2758,8.34905,0.0
5.0753,9.29178,0.2
4.5437,8.41287,0.1
4.4069,9.79296,0.6
4.2502,9.48146,0.1
4.5208,8.747,0.1
6.6874,7.96333,0.0
5.8863,8.61055,0.1
4.1032,9.5081,0.3
6.4599,8.50945,0.0
4.904,8.36252,0.1
4.2391,8.89574,0.3
7.2776,10.22765,0.2
4.2967,8.22618,0.2
4.5132,8.21787,0.0
4.1556,8.46116,0.0
4.741,8.41704,0.1
4.0059,8.77038,0.1
4.6829,7.9401,0.3
4.6894,8.86082,0.1
4.0304,8.60932,0.1
4.6351,7.75067,0.1
4.6198,7.92097,0.1
4.6698,8.23672,0.1
4.5977,9.1262,0.3
6.6112,8.90333,0.1
4.3664,8.5073,0.1
4.2628,9.02026,0.0
4.0177,9.39445,0.1
5.4066,8.76603,0.0
5.0342,8.68052,0.0
4.2292,9.93084,0.3
4.2944,8.96061,0.1
4.4864,8.93813,0.0
4.4924,7.78666,0.1
4.6212,8.60037,0.1
4.3545,8.00998,0.0
4.2498,8.80152,0.0
4.4813,9.18435,0.1
4.5614,8.22303,0.2
4.6279,8.90043,0.1
4.1932,8.62531,0.1
4.6385,7.82336,0.1
4.6109,7.69385,0.1
4.1431,8.79482,0.1
4.7663,8.42378,0.1
4.0179,9.6862,0.2
4.1456,8.5576,0.1
4.6466,8.08949,0.0
4.5497,8.4387,0.0
4.4117,8.10982,0.0
4.6259,8.15972,0.1
4.1796,8.30913,0.1
4.4197,8.80471,0.1
6.1489,8.62084,0.1
4.6806,8.4677,0.3
7.9011,8.60041,0.1
4.0161,8.98474,0.1
4.3577,8.51957,0.2
6.6638,8.45175,0.1
4.0042,8.33093,0.0
4.5091,8.2013,0.1
8.5297,9.3341,0.4
4.029,8.08452,0.1
6.0131,8.50817,0.1
4.3316,8.85032,0.0
4.1978,8.18021,0.1
4.0288,8.95505,0.2
4.0004,9.55382,0.2
4.0085,9.38899,0.2
7.5581,8.0879,0.0
4.1645,8.12747,0.1
7.1921,8.2666,0.0
4.759,8.78458,0.1
4.453,8.51937,0.1
4.6302,8.15856,0.1
4.7508,8.39675,0.1
4.4536,8.17538,0.0
6.603,11.34655,1.0
4.6751,8.23025,0.0
4.3754,7.85349,0.0
5.8174,9.86595,0.2
4.6007,8.62539,0.2
6.0853,8.79135,0.1
4.2132,9.11608,0.1
5.0814,7.89408,0.0
4.6477,7.8576,0.1
4.1307,9.02433,0.1
4.6263,8.2012,0.1
7.9948,9.132,0.2
4.1722,8.03098,0.1
5.9691,8.3727,0.1
4.1187,9.11462,0.1
6.683,8.68504,0.1
4.4037,8.44726,0.0
4.392,8.98233,0.1
4.3794,8.56109,0.0
5.8184,8.23396,0.1
4.0727,9.0956,0.2
6.0675,8.66521,0.0
4.994,9.03897,0.0
4.5534,8.0764,0.1
4.0472,10.80921,1.2
4.077,8.83995,0.1
4.4533,8.32997,0.0
7.7718,9.39353,0.1
7.6934,9.56753,0.2
4.3335,8.7671,0.0
4.5431,9.17752,0.1
4.69,8.6119,0.2
4.5382,8.25041,0.2
4.0227,10.56035,0.5
9.1989,9.06239,0.0
4.5836,10.50819,1.0
4.5753,8.47397,0.0
4.7424,8.2104,0.0
4.6024,7.96997,0.1
4.4079,8.24826,0.1
7.3072,7.79422,0.0
4.6062,7.97176,0.1
4.385,8.77939,0.1
4.3034,8.29956,0.1
4.2224,8.64323,0.1
6.9142,9.61262,0.1
4.0651,8.31921,0.0
4.1092,8.807,0.1
4.2535,8.64375,0.2
7.4949,8.93393,0.1
4.3307,8.98348,0.1
6.1224,8.85407,0.2
4.3173,10.61608,0.4
4.0637,8.80138,0.1
5.7707,8.57767,0.0
4.6448,9.15989,0.1
4.534,8.69435,0.1
4.474,8.95454,0.0
6.4679,8.66783,0.1
5.5218,8.96354,0.1
4.0259,8.65841,0.1
4.2993,8.28259,0.0
6.2477,8.18559,0.0
4.0118,8.67005,0.1
4.6835,8.87584,0.0
4.2834,8.44273,0.0
4.9989,8.70587,0.0
4.8982,7.88391,0.0
6.6885,7.73568,0.0
5.9536,9.52802,0.3
5.6877,8.7348,0.1
4.3829,8.44402,0.2
4.0121,9.49514,0.1
4.9208,9.03541,0.4
4.4696,10.0363,0.1
4.6744,8.32386,0.1
5.4598,8.29163,0.0
7.5285,9.60068,0.0
4.4689,8.64372,0.1
5.8674,9.2957,0.0
4.7585,8.64181,0.1
4.0779,8.69503,0.1
4.6413,8.27376,0.1
4.5963,8.45581,0.2
4.0236,8.16192,0.2
4.9532,8.3518,0.1
9.6651,8.25669,0.0
4.1891,8.43994,0.3
5.0023,8.05942,0.1
10.0055,8.34119,0.0
9.135,8.18409,0.0
7.5344,8.14895,0.0
4.0299,8.29077,0.2
4.6252,8.28713,0.1
4.3722,8.51219,0.2
4.3313,8.01189,0.1
5.5684,8.42158,0.0
4.2689,8.79086,0.5
6.6532,9.10074,1.2
4.3337,7.99141,0.0
7.3579,8.78022,0.0
5.2418,8.09698,0.0
4.3041,8.1343,0.0
5.0936,8.80963,0.0
7.4501,8.09199,0.0
9.6912,8.53799,0.0
4.2907,8.04361,0.0
4.2888,8.08699,0.0
8.825,8.85035,0.1
9.6962,7.85936,0.0
4.5851,8.34782,0.0
4.6404,7.88766,0.1
6.5672,8.9315,0.0
10.2245,8.5911,0.0
4.7257,7.73458,0.0
6.9591,8.67425,0.1
4.7174,7.10314,0.0
4.9787,8.30612,0.0
4.1052,7.85572,0.0
6.426,8.54232,0.1
5.7085,7.75026,0.0
4.3601,8.06955,0.0
7.7268,8.37796,0.0
4.4086,7.903,0.1
7.1614,8.89441,0.1
9.3216,8.16271,0.0
4.235,8.12054,0.1
4.9992,7.83432,0.0
7.0083,8.5924,0.0
4.2047,8.21323,0.3
7.7173,9.17968,0.0
4.6441,8.0276,0.1
7.8202,8.54038,0.0
4.5446,7.77734,0.1
5.9521,8.64344,0.2
8.1794,8.82991,0.1
4.2231,8.10298,0.1
5.3129,8.52628,1.2
4.4116,6.94546,0.0
4.6718,8.55973,1.2
4.4845,7.49784,0.2
4.7054,8.79238,1.2
4.3595,8.70133,0.1
4.7131,8.84943,0.8
4.3329,7.02937,0.1
4.8123,8.45552,0.2
4.5985,6.86802,-999.0
4.5246,8.36344,0.0
4.9084,7.72121,0.0
4.4706,6.20002,-999.0
7.4527,8.55712,0.0
4.2711,8.21202,0.0
7.6217,8.24687,0.0
4.2738,8.12512,0.1
4.4473,6.63807,0.0
8.5328,8.05406,0.0
4.0926,7.58845,0.0
4.5437,6.61946,-999.0
5.4591,9.16346,0.6
4.1766,8.13206,0.0
7.5476,8.44752,0.0
4.555,7.85636,0.2
7.035,7.91938,0.0
4.059,7.63076,0.0
4.4088,6.65263,0.1
5.3906,8.3517,0.1
4.8418,8.26084,0.2
5.3494,7.70206,0.0
4.5568,7.87218,0.0
5.5463,8.65786,1.2
5.4762,8.60626,0.2
7.5658,8.75798,0.1
4.3107,7.29126,0.2
4.6548,7.87028,0.1
4.7004,8.09121,0.0
4.6074,7.96843,0.1
4.5817,7.63419,0.1
4.0806,6.73377,0.0
9.9183,8.37342,0.0
5.0502,7.06693,0.4
4.2765,6.61226,0.0
4.8816,8.15492,0.0
4.2654,6.91657,0.0
4.3434,7.7518,0.3
6.1796,8.42181,0.1
4.0063,8.57029,0.2
7.4463,8.738,0.0
4.0653,7.89108,0.1
4.6296,8.40723,1.2
9.7442,8.33111,0.0
4.5315,6.41421,-999.0
4.0521,7.91132,0.1
7.5856,8.15996,0.0
7.1142,9.09556,1.2
4.2413,7.78553,0.0
4.7479,8.44831,1.2
4.8283,6.38653,-999.0
4.8905,7.16706,-999.0
4.2446,6.8457,0.1
7.2227,8.03257,0.0
4.6626,6.89239,-999.0
4.3228,6.84252,0.1
4.3745,6.40719,0.0
4.2871,8.2845,0.1
7.458,8.10747,0.0
7.2542,8.10821,0.0
4.0214,7.94848,0.0
7.2279,8.90087,0.0
4.5673,7.76467,0.0
4.3307,7.522,0.0
10.3751,8.3293,0.0
4.3965,7.63067,0.0
4.1634,7.43679,0.0
7.3611,8.15377,0.0
4.5789,8.53578,0.2
10.032,8.13573,0.0
4.5464,8.84186,1.2
4.9253,8.20784,0.1
4.0444,8.57065,0.0
7.4373,8.12813,0.0
4.4304,8.4525,0.7
7.812,8.61038,0.0
7.445,8.54125,0.1
4.3877,6.70521,0.1
4.729,8.67814,0.5
4.1133,7.83216,0.2
7.5252,8.36176,0.0
9.2359,8.95467,0.1
10.0157,8.05661,0.0
4.5694,8.87538,0.3
4.3597,8.90438,0.4
5.8319,8.7368,1.2
7.2179,8.23016,0.0
4.5967,8.17152,0.0
6.8995,8.05614,0.0
5.1137,8.4128,0.0
4.3487,7.25379,0.0
5.7461,8.71054,0.2
9.9053,8.01677,0.0
6.8224,9.05638,0.0
6.6706,8.826,0.0
4.3534,8.63855,0.4
7.5005,8.6262,0.0
4.8411,8.54145,0.2
7.3766,8.42392,0.1
4.819,8.24013,0.1
5.4758,9.22286,1.2
7.6001,8.43381,0.0
5.2731,8.9647,1.2
6.7139,8.29451,0.0
6.7116,8.8009,0.0
7.1797,8.07399,0.0
4.369,7.78226,0.2
5.2772,8.40518,0.1
4.0409,6.91262,-999.0
4.2556,8.90439,0.3
7.1017,8.72781,0.0
4.371,6.87891,0.0
6.2142,9.38896,0.4
4.0992,8.36766,0.4
4.302,8.03326,0.0
7.988,8.57512,0.0
4.5098,8.29735,0.0
10.0549,8.10311,0.0
4.1208,7.50895,0.2
4.095,8.404,0.1
4.0856,8.51633,0.3
4.6672,8.63583,0.6
4.2459,8.31015,0.2
4.0416,7.87881,0.0
4.7752,7.90889,0.0
7.3018,8.53605,0.0
4.4088,7.97326,0.1
4.2232,8.71435,0.3
4.1184,7.52071,0.2
6.9132,7.91877,0.0
4.4536,6.41359,-999.0
4.3727,8.07386,0.2
4.3075,6.66218,0.0
10.0148,8.19135,0.0
7.076,8.29827,0.0
4.5586,8.69577,0.9
7.5425,8.25064,0.0
4.0965,8.20366,0.1
7.2209,7.8729,0.0
6.5633,8.54508,0.0
4.9006,7.84376,0.0
7.2764,8.38842,0.0
6.9475,8.34357,0.0
4.1031,7.49014,0.1
8.2743,9.07462,0.1
4.4016,7.06282,0.1
7.171,8.32001,0.0
